We need something to calm him down. He mentioned a drink of some kind. Any ideas? ,Onu sakinleştirecek bir şeye ihtiyacımız var. Bir çeşit içkiden bahsetti. Herhangi bir fikrin var mı?
I'll think of something.,Bir şeyler düşüneceğim
"Oh, it is, but Regis is in the potty right now, so he won't be listening.","Evet öyle, ama Regis şu anda tuvalette, bu yüzden dinleyemeyecektir."
"Okay, good. Now can you continue where you left off?","Tamam, güzel. Şimdi kaldığınız yerden devam edebilir misiniz?"
Please just tell me anything about the-,Lütfen sadece bir şeyler söyle-
<size=100>ACTIVATE TRAP DOOR!!</size>,<size=100>TUZAK KAPISINI ETKİNLEŞTİR!!</size>
*Phew* That was a close one. Monsters are scary.,*Huh* Çok yakındı. Canavarlar korkutucudur.
I guess they are.,Sanırım öyleler.
What was that trap door?,O tuzak kapısı neydi?
"Oh, that?<kgwait> They're rigged up all over the school. Helps keep the kids in line.","Ah, şu mu?<kgwait> Okulun her yerine kurmuşlar. Çocukların hizaya gelmesini sağlıyor."
Wow.,Vay anasını.
That's enough! I'm scared and sober and I don't want to deal with you anymore! ,Bu kadarı yeter! Korkuyorum ve ayığım ve seninle daha fazla uğraşmak istemiyorum!
Where did Nugget and Lily go?,Nugget ve Lily nereye gitti?
Oh! I opened a trap door under the monster's feet. The girl left after she saw that.,Oh! Canavarın ayaklarının altındaki tuzak kapısını açtım. Kız da bunu gördükten sonra gitti.
Wow.,Vay anasını.
*Phew* That was a close one. Monsters are scary.,*Huh* Çok yakındı. Canavarlar korkutucudur.
Oh no! I've been found!<kgwait> Please don't eat me!<kgwait> I'd probably taste really bad! I drink a lot!,Oh olamaz! Bulundum!<kgwait> Lütfen beni yemeyin!<kgwait> Muhtemelen tadım çok kötüdür! Ben çok içerim!
I'm not gonna eat you.,Seni yemeyeceğim.
Me too.,Ben de.
Did you just... roll?,Sen az önce... yuvarlandın mı?
"Oh, you're not a monster!<kgwait> That's a relief!<kgwait> I've seen way too many monsters this week.","Ah, sen canavar değilsin!<kgwait> Rahatladım!<kgwait> Bu hafta çok fazla canavar gördüm."
Did you just see one?,Az önce de canavar mı gördün?
"Yes!<kgwait> He just broke through the door, smashed the window, and went down the slide!","Evet!<kgwait> Kapıyı kırıp içeri girdi, camı kırdı ve kaydıraktan aşağı indi!"
"Oh, you're not a monster-<kgwait> You're just a kid! What could you possibly be drinking at your age?!","Ah, sen bir canavar değilsin-<kgwait> Sen sadece bir çocuksun! Bu yaşta ne içebilirsin ki?!"
Juice.,Meyve suyu.
Ooooooh!<kgwait> Boy I really do have a problem!<kgwait> Actually I have two! I just saw another monster!,"Ooooooh!<kgwait> Aman Tanrım, gerçekten bir problemim var!<kgwait> Aslında iki tane var! Az önce bir canavar daha gördüm!"
You did?,Öyle mi?
"Oh, you're not a monster-<kgwait> So what if I did roll? I've seen a lot of scary stuff lately and the fetal position makes me feel safe!","Ah, sen bir canavar değilsin-<kgwait> Yuvarlandıysam ne olmuş? Son zamanlarda çok fazla korkutucu şey gördüm ve cenin pozisyonu bana kendimi güvende hissettiriyor!"
What scary stuff?,Nasıl korkunç şeyler?
The slide?,Kaydırak mı?
So many monsters!<kgwait> I just saw one!,Bir sürü canavar!<kgwait> Az önce bir tane gördüm!
Do you have any keys?,Hiç anahtarın var mı?
Oh yeah. You're new here.<kgwait> Don't go down the slide.,Ah evet. Sen yenisin.<kgwait> Kaydıraktan aşağı inme.
Ummm...<kgwait> Let's say I don't know... <kgwait>But I think a lot of children have gone down it and not come back... <kgwait>like Alice.<kgwait> It's all my fault.,Şey...<kgwait> Diyelim ki bilmiyorum... <kgwait>Ama sanırım birçok çocuk bu aşağı indi ve geri dönmedi... <kgwait>Alice gibi.<kgwait>Hepsi benim hatam.
What?<kgwait> Oh yes!<kgwait> Regis gave me a key to the janitor's closet after he got promoted to principal.,"Ne?<kgwait> Ah, evet!<kgwait> Regis müdürlüğe terfi ettikten sonra bana temizlik odasının anahtarını verdi."
Why?,Neden?
"He said if I can't teach, I can clean.<kgwait> That was yesterday though. Luckily a new janitor got moved here.",Eğer ders veremeyeceksem temizlik yapabileceğimi söyledi.<kgwait> Ama bu dün yaşanmıştı. Neyse ki buraya yeni bir temizlikçi atandı.
Alice is here.,Alice burada.
So you don't clean?,Yani temizlik yapmıyor musun?
"Oh yeah.<kgwait> I guess I don't need this key then. Could you give it to the new janitor?<kgwait> I would, but that would mean getting out of the fetal position.",Ah evet.<kgwait> Sanırım bu anahtara ihtiyacım yok o zaman. Bunu yeni temizlikçiye verebilir misin?<kgwait> Ben verirdim ama bu cenin pozisyonundan çıkmam anlamına gelir.
Couldn't have that...,Tabii canım Allah korusun...
"Thanks!<kgwait> Now if you'll excuse me, I'm gonna go back to hiding before the monsters come back.","Teşekkürler!<kgwait> Şimdi izin verirsen, canavarlar geri dönmeden önce saklanmaya geri döneceğim."
Have a ball.,İyi eğlenceler.
Oh yes. Of course she is. Alice is all around us. She's in the trees and the grass and the goo.,"Ah evet. Elbette öyle. Alice her yerimizde. Ağaçların, çimenlerin ve balçığın içinde."
Nice meeting you.,Tanıştığımıza memnun oldum.
Same to you! Be careful of monsters!,Ben de! Canavarlara dikkat et!
I will.,Ederim.
Why not?,Neden olmasın?
Oh no! I've been found! Please don't shoot me with a cannon ball!,Aman Tanrım! Bulundum! Lütfen beni gülleyle vurmayın!
I don't have a cannon.,Güllem yok.
Oh!<kgwait> That's good.<kgwait> I'm a little on edge since the security breach. I thought for sure Regis was gonna start tying up loose ends.,Oh!<kgwait> Bu iyi.<kgwait> Güvenlik ihlalinden beri biraz gerginim. Regis'in yarım kalmış işlerini bitireceğini düşünmüştüm.
I think he is.,Sanırım öyle yapıyor.
Then I better hide again. Wouldn't want to be caught by one of those robots.,O zaman tekrar saklansam iyi olur. O robotlardan biri tarafından yakalanmak istemem.
Nugget is fighting with Booboo.,"Nugget, Booboo ile savaşıyor."
"I see.<kgwait> I do have a little shocker thing for him, but what if Booboo comes after me?",Anlıyorum.<kgwait> Ona karşı küçük bir şok veren şeyim var ama ya Booboo peşime düşerse?
You'd get eaten.,Seni yer.
Exactly!<kgwait> I'm not trading it.,Kesinlikle!<kgwait> Onu takas etmiyorum.
What about something to drink?,İçecek bir şeylere ne dersin?
FLASKY!!<kgwait> No!<kgwait> I got rid of you after what happened to poor Alice! We can't be together anymore!,MATARACIĞIM!!<kgwait> Hayır!<kgwait> Alice'in başına gelenlerden sonra senden kurtulmuştum! Artık birlikte olamayız!
What's that?<kgwait> No. It was nothing you did. It was my fault.<kgwait> Oh?<kgwait> I suppose we could for old time's sake.,Ne?<kgwait> Hayır. Senin yaptığın bir şey değildi. Benim hatamdı.<kgwait> Ah?<kgwait> Sanırım eski zamanların hatırına yapabiliriz.
You won't trade for anything?,Hiçbir şeyle mi takas etmezsin?
"Ummm... <kgwait>well... if we're all gonna die, I would prefer to die with a buzz.","Ummm... <kgwait>şey... eğer hepimiz öleceksek, ben sarhoş ölmeyi tercih ederim."
A buzz?,Sarhoş mu?
Yeah. Might as well go out on a high... or a low if you're looking at it from my sponsor's point of view.,Evet. Zirvede bırakabilirim... ya da sponsorumun açısından bakarsan dipte.
Here.,İşte.
I'll see what I can do.,Ne yapabileceğime bakarım.
Great!<kgwait> I'll be here. Behind the boxes.,Harika!<kgwait> Burada olacağım. Kutuların arkasında.
I figured.,Anlamıştım.
Hello again. I'm glad you're not a killer robot.,Tekrar merhaba. Katil bir robot olmadığın için mutluyum.
Me too.,Ben de.
Did you find me anything?,Bana bir şey buldun mu?
I'm still looking.,Hala arıyorum.
Nothing like a nice room temperature drink you fished out of the garbage to remind me what kind of person I am.,Bana nasıl bir insan olduğumu hatırlatmak için bütün gün çöpte beklemiş oda sıcaklığındaki bir içkiden daha iyisi olamaz.
I've met worse.,Daha kötüleriyle karşılaşmıştım.
Yeah! But at least I'm not drinking alone!,Evet! En azından yalnız içmiyorum!
"Yes, you are.","Evet, yalnız içiyorsun."
Oh yeah.<kgwait> I'm great. If only my third ex-wife could see me now!,Ah evet.<kgwait> Harikayım. Keşke üçüncü eski karım beni şimdi görebilseydi!
So about Booboo...,Peki Booboo işi...
Oh yeah! Booboo can eat me for all I care!<kgwait> He's a good doggy.,Ah evet! Booboo beni yiyebilir bile umurumda değil!<kgwait> O iyi bir köpek.
Sure he is.,Elbette öyledir.
But I bet he can't find me in these boxes! He's just a silly puppy!,Ama bahse girerim ki beni bu kutuların içinde bulamaz! O sadece salak bir köpek yavrusu!
Totally.,Kesinlikle.
Can you see me?,Beni görebiliyor musun?
Yes.,Evet.
How about now?,Peki ya şimdi?
No.,Hayır.
"Okay, good.<kgwait> Now go away before he finds us!","Tamam, güzel.<kgwait> Şimdi bizi bulmadan önce defolup git!"
(Go away.),(Defol git.)
Oh! Hello again. I'm always happy to see anyone who isn't a monster.,Ah! Tekrar merhaba. Canavar olmayan birini görmek beni her zaman mutlu eder.
Nevermind.,Boşver.
Okay!<kgwait> I'll be back here if you need anything!,Tamam!<kgwait> Bir şeye ihtiyacın olursa tekrar burada olacağım!
Good to know.,Öğrendiğim iyi oldu.
Drink this!,Bunu iç!
Oh thank you!<kgwait> I appreciate-<kgwait> That was ketchup.,Ah teşekkür ederim!<kgwait> Minnettar-<kgwait> Bu ketçapmış.
It was!,Evet!
"Well, it's certainly not the worst thing I've drank in the past week.","Eh, bu hafta içtiğim en kötü şey değildi."
I don't even wanna know.,Öğrenmek bile istemiyorum.
Drink this!,Bunu iç!
Oh thank you!<kgwait> I appreciate-<kgwait> That was ketchup.,Ah teşekkür ederim!<kgwait> Minnettar-<kgwait> Bu ketçapmış.
It was!,Evet!
"Well, it's certainly not the worst thing I've drank in the past week.","Eh, bu hafta içtiğim en kötü şey değildi."
I don't even wanna know.,Öğrenmek bile istemiyorum.
"Now, as I was saying before I drank...<kgwait>ketchup.<kgwait> I'm not trading the remote.","Şimdi, ketçap içmeye başlamadan önce söylediğim gibi...<kgwait> Kumandayı takas etmiyorum."
What about something ELSE to drink?,Peki BAŞKA bir içeceğe ne dersin?
Don't mind me. Just guarding the door to the classroom.,Bana aldırma. Sadece sınıfın kapısını gözetliyorum.
What happened to you?,Sana ne oldu?
No-<kgwait> Nothing. Just a little misunderstanding with the erm... <kgwait>janitor yesterday.,Hiç-<kgwait> Hiçbir şey. Dün kapıcıyla ufak bir...<kgwait> yanlış anlaşılma oldu sadece.
Why are you guarding the classroom?,Sınıfı neden gözetliyorsun?
The teacher forgot to lock it after check-in today.<kgwait> I'm just making sure no one goes in before the bell rings.,Öğretmen bugün kontrollerini yaptıktan sonra kapıyı kilitlemeyi unutmuş.<kgwait> Zil çalmadan önce kimsenin içeri girmediğinden emin oluyorum sadece.
"Carry on, Stevie.","Devam et, Stevie."
"Woah, kid!<kgwait> No one is allowed in through this door before the bell rings. Back it up!","Hop, çocuk!<kgwait> Zil çalmadan kimse içeri giremez. Geri bas!"
Fine.,Peki.
No one is getting by me without a pass!...<kgwait> Or a mop.,Benden izin kağıdı olmayan kimse geçemez!...<kgwait> Ya da paspası.
Okay Stevie.,Pekala Stevie.
Got any cigarettes?,Sigaran var mı?
What?!<kgwait> No!<kgwait> Why would you ask me that?!<kgwait> I follow the rules!<kgwait> Me? Smoking?!<kgwait> Never!,Ne?!<kgwait> Hayır!<kgwait> Bunu bana neden soruyorsun?!<kgwait> Ben kurallara uyarım!<kgwait> Ben? Sigara içmek mi?!<kgwait> Asla!
You're pretty defensive.,Bu konuda çok savunmacısın.
Um-<kgwait> um-<kgwait> ,Şey-<kgwait> şey-<kgwait>
"<size=100>OKAY, I ADMIT IT!!</size>","<size=100>TAMAM, KABUL EDİYORUM!!</size>"
That other hall monitor yesterday gave me some and it made me feel better after getting hit with the mop and I'm so<kgwait> SO sorry!,Dünkü diğer nöbetçi öğrenci bana birkaç tane verdi. Paspasla dövüldükten sonra kendimi daha iyi hissetmemi sağladı. Ve ben çok<kgwait> ama ÇOK üzgünüm!
"Relax, Stevie.","Sakin ol, Stevie."
"You gotta get rid of them for me!<kgwait> Please!<kgwait> If I get caught, I'll be excommunicated from the Hall Monitor's Association!","Onlardan benim için kurtulmalısın!<kgwait> Lütfen!<kgwait> Eğer yakalanırsam, Nöbetçi Öğrenciler Derneği'nden aforoz edilirim!"
You guys have an association?,Sizin derneğiniz mi var?
I'll take them.,Onları alırım.
"You- you will?!<kgwait> Oh, thank you, thank you, thank you!<kgwait> I stashed them in the garbage can in the bathroom after the janitor spooked me this morning.","Ya- yapacak mısın?!<kgwait> Ah, teşekkür ederim, teşekkür ederim, teşekkür ederim!<kgwait> Bu sabah temizlikçi beni korkuttuktan sonra onları banyodaki çöp kutusuna sakladım."
I'll get rid of them.,Onlardan kurtulacağım.
*sniff*<kgwait> Thank you.,*burun çekme*<kgwait> Teşekkür ederim.
No problem.,Sorun değil.
"Of course we do!<kgwait> Well, technically I do. I'm the only member.","Tabii ki var!<kgwait> Yani, teknik olarak benim var. Tek üye benim çünkü."
I'll take the cigarettes.,Sigaraları ben alırım.
Look what I have!,Bak bende ne var!
"Oh, look at the time!<kgwait> Looks like I have to go monitor the um... <kgwait>bathroom!<kgwait> Yup!<kgwait> Bye!","Ah, saate bak!<kgwait> Sanırım gidip şu... <kgwait>tuvaleti kontrol etmem gerekecek!<kgwait> Evet!<kgwait> Hoşça kalın!"
Bye.,Bye.
"Oh, jeez kid!<kgwait> You look worse than I did yesterday! I'm definitely taking you to the nurse!",Aman Tanrım çocuk!<kgwait> Dünkü benden daha kötü görünüyorsun! Seni kesinlikle hemşireye götüreceğim!
No you're not.,Hayır götürmeyeceksin.
"Thanks, Stevie.","Teşekkürler, Stevie."
No thanks.,"Hayır, teşekkürler."
"Fine, but you can't go messing with broken glass. I'm taking you back outside.",Tamam ama kırık camlarla uğraşamazsın. Seni tekrar dışarı çıkarıyorum.
Oh. Okay.,Oh. Tamam.
"Jeez, kid, you're bleeding everywhere! *sigh*<kgwait> I'm not even gonna bother trying to take you to the nurse with that mop-man in the office.","Aman Tanrım, çocuk, her yerin kanıyor! *iç çeker*<kgwait> Paspasçı adam ofisteyken seni hemşireye götürmeye çalışmayacağım bile."
Good call.,İyi düşündün.
I can't believe you're helping that crazy janitor. ,O çılgın temizlikçiye yardım ettiğine inanamıyorum.
Me neither.,Ben de.
Holy moly kid!<kgwait> I've haven't seen so much blood since... <kgwait>since yesterday.,Aman Tanrım çocuk!<kgwait> Dünden beri... <kgwait>bu kadar kan görmemiştim.
We do bleed a lot.,Biz gerçekten de çok kan akıtıyoruz.
I'm definitely taking you to the nurse!,Seni kesinlikle hemşireye götürüyorum!
No thanks.,Hayır teşekkürler.
Uh... <kgwait>If you're sure.<kgwait> You can just... <kgwait>go back outside I guess.,Şey... <kgwait>Eğer eminsen.<kgwait> Sanırım... <kgwait>dışarı çıkabilirsin.
Okay.,Tamam.
"No!<kgwait> I won't let you go!<kgwait> Outside of a mop related incident, I have a perfect record of keeping the halls monitored!","Hayır!<kgwait> Seni bırakmayacağım!<kgwait> Paspasla ilgili bir olay dışında, koridorları gözetleme konusunda mükemmel bir sicilim var!"
Nugget thinks you need a hobby!,Nugget bir hobi edinmen gerektiğini düşünüyor!
(Let them fight.),(Kavga etmelerine izin ver.)
"I'm getting real sick of you weird new kids.<kgwait> Turning into monsters, hitting me with mops...<kgwait> My job used to be so easy.","Siz tuhaf yeni çocuklardan gerçekten bıktım.<kgwait> Canavara dönüşüyorsunuz, bana paspaslarla vuruyorsunuz...<kgwait> Eskiden işim çok kolaydı."
Poor you.,Zavallı sen.
Please handle that dog thing out there. It freaks me out.,Lütfen şu dışarıdaki köpek olayını hallet. Beni ürkütüyor.
I'm on it.,Üstünde çalışıyorum.
"Jeez, kid!<kgwait> You look worse than I did yesterday! You should go to the nurse so you don't bleed all over the halls!",Aman Tanrım çocuk!<kgwait> Dünkü benden daha kötü görünüyorsun! Koridorları kan etmemek için hemşireye gitmelisin!
